Телефон_new,ЧислоЗаказов,ОбщаяСуммаПокупок,ОбщееКоличествоТоваров,СреднийЧек,СрКолТоваров_вЧеке,G2_ДЕТСКОЕ ПИТАНИЕ,G2_ИГРУШКИ,"G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ",G2_КОСМЕТИКА/ГИГИЕНА,G2_КРУПНОГАБАРИТНЫЙ ТОВАР,G2_ОБУВЬ,G2_ПОДГУЗНИКИ,G2_СОПУТСТВУЮЩИЕ ТОВАРЫ,"G2_ТЕКСТИЛЬ, ТРИКОТАЖ",G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ,K9_Кластер,K10_Кластер,K11_Кластер,G8_Кластер,G9_Кластер,G10_Кластер,G11_Кластер
55575454-48535150505172,3,2651.0,3,883.67,1.0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,2,9,2
55575454-48535453535376,1,405.0,1,405.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-48535650485679,1,898.0,2,898.0,2.0,0,0,0,0,0,0,0,0,2,0,2,1,2,6,6,1,6
55575454-48545157515573,1,1590.0,2,1590.0,2.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-48545456485572,1,5198.0,2,5198.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,4,1
55575454-48554948495370,1,1001.0,1,1001.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-48555048505577,1,1764.0,1,1764.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-48555255545379,1,700.0,3,700.0,3.0,2,0,0,0,0,0,0,0,0,1,2,8,1,0,0,5,9
55575454-48555555505570,1,724.0,2,724.0,2.0,0,2,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-48555755554879,1,4754.0,2,4754.0,2.0,0,0,0,0,0,0,0,0,1,1,2,8,1,6,6,9,6
55575454-48564956495271,2,2969.0,2,1484.5,1.0,0,1,0,0,0,1,0,0,0,0,1,0,8,2,2,9,2
55575454-48565148485573,1,1598.0,1,1598.0,1.0,0,0,1,0,0,0,0,0,0,0,2,8,1,1,1,4,1
55575454-48574853505679,1,1097.0,3,1097.0,3.0,0,0,0,0,0,0,0,0,3,0,0,1,2,6,6,1,6
55575454-48574855555571,1,3895.0,1,3895.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-48575055575670,2,8897.0,3,4448.5,1.5,0,0,0,0,0,0,0,0,3,0,0,1,2,5,2,0,2
55575454-48575250535571,1,4275.0,1,4275.0,1.0,0,0,1,0,0,0,0,0,0,0,2,8,1,1,1,4,1
55575454-48575452575274,1,146.0,2,146.0,2.0,0,0,0,0,0,0,0,0,0,1,2,8,1,6,6,8,3
55575454-48575553515272,1,768.0,2,768.0,2.0,0,0,0,0,0,0,0,0,0,1,2,8,1,6,6,8,3
55575454-48575753494975,1,1189.47,1,1189.47,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-48575757575278,1,2892.0,9,2892.0,9.0,4,0,0,0,0,0,0,0,0,0,6,7,9,0,0,5,9
55575454-49484851544978,1,996.0,3,996.0,3.0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1
55575454-49485350575474,1,162.0,1,162.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,1,7,7,6,7
55575454-49494852575770,1,1199.0,1,1199.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-49494854554977,1,1660.0,1,1660.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49494948535274,2,5555.0,5,2777.5,2.5,0,0,0,0,0,0,2,0,0,0,5,6,3,5,5,0,10
55575454-49495152514870,1,810.0,2,810.0,2.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-49495156525278,1,1699.0,1,1699.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-49495356555573,1,2009.0,2,2009.0,2.0,0,0,0,1,0,0,0,1,0,0,2,8,1,2,8,2,8
55575454-49504952485378,1,1695.0,1,1695.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-49504955514970,1,2753.0,5,2753.0,5.0,0,1,0,3,0,1,0,0,0,0,4,5,5,0,4,2,0
55575454-49505751515177,1,948.0,2,948.0,2.0,0,0,0,0,0,0,0,0,2,0,2,1,2,6,6,1,6
55575454-49505756554877,1,3411.0,1,3411.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49514954575577,1,1821.0,3,1821.0,3.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-49515453515574,1,1310.0,5,1310.0,5.0,0,5,0,0,0,0,0,0,0,0,3,3,0,1,1,6,1
55575454-49515548565576,1,1399.0,1,1399.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49515751565279,1,1528.0,2,1528.0,2.0,0,2,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49515757505176,1,878.0,1,878.0,1.0,0,0,0,0,0,1,0,0,0,0,2,8,1,6,6,1,6
55575454-49524849574976,1,1599.0,1,1599.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49524850575276,2,4550.0,10,2275.0,5.0,0,10,0,0,0,0,0,0,0,0,3,3,6,5,2,0,2
55575454-49524853505377,2,1223.0,5,611.5,2.5,0,4,1,0,0,0,0,0,0,0,3,3,0,4,8,3,4
55575454-49525352495270,1,3417.0,5,3417.0,5.0,0,0,0,2,0,0,2,0,0,1,4,5,5,5,5,8,9
55575454-49525453494877,1,1626.0,1,1626.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49525656555777,1,881.0,1,881.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49534853535375,1,3872.0,1,3872.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49535050495073,1,568.0,5,568.0,5.0,0,4,1,0,0,0,0,0,0,0,3,3,0,1,1,4,1
55575454-49535051535075,1,3999.0,1,3999.0,1.0,0,0,0,0,0,0,0,0,1,0,2,8,1,6,6,1,6
55575454-49535356495475,1,3028.0,1,3028.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49535554575675,1,1567.0,9,1567.0,9.0,0,8,1,0,0,0,0,0,0,0,3,3,6,1,1,4,1
55575454-49535556544978,1,2850.0,1,2850.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-49535657555571,1,490.0,5,490.0,5.0,0,0,0,5,0,0,0,0,0,0,4,5,5,6,6,8,5
55575454-49545048535472,1,5130.0,1,5130.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-49545648535673,1,7999.0,1,7999.0,1.0,0,0,0,0,1,0,0,0,0,0,7,2,4,7,7,6,7
55575454-49555448515579,1,714.0,1,714.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49555755555077,1,780.0,2,780.0,2.0,0,2,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49564852575270,1,1749.0,3,1749.0,3.0,0,0,0,0,0,0,0,0,3,0,0,1,2,6,6,1,6
55575454-49564854565671,1,906.0,2,906.0,2.0,0,0,0,1,0,0,0,0,0,0,2,8,1,6,6,8,5
55575454-49565054515074,1,2499.0,1,2499.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49565752495475,1,410.0,1,410.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,1,7,7,6,7
55575454-49565752575071,1,1148.0,19,1148.0,19.0,10,0,0,0,0,0,0,0,0,0,6,7,9,0,0,5,9
55575454-49565755494871,1,325.0,1,325.0,1.0,0,0,0,0,0,0,0,0,0,1,2,8,1,6,6,8,6
55575454-49574849495471,1,1330.0,1,1330.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,1,7,7,6,7
55575454-49574952495671,1,3031.0,1,3031.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-49575052555279,1,2290.0,1,2290.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-49575148515274,1,3343.0,2,3343.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,8,3,3,9,3
55575454-49575149575579,1,560.0,2,560.0,2.0,0,2,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49575154505779,1,791.0,1,791.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-49575154535073,1,723.0,3,723.0,3.0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1
55575454-49575256495075,1,2490.0,1,2490.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-49575256505279,1,2482.0,9,2482.0,9.0,1,1,0,4,0,0,0,0,0,3,4,5,5,0,0,5,9
55575454-49575552555175,1,2185.0,1,2185.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-49575649495374,1,1897.0,4,1897.0,4.0,0,0,0,0,0,0,2,0,0,1,5,6,3,3,3,8,3
55575454-49575753535675,1,101.0,1,101.0,1.0,0,0,0,1,0,0,0,0,0,0,2,8,1,6,6,8,5
55575454-50485449525175,1,906.0,4,906.0,4.0,0,0,0,0,0,0,0,0,4,0,0,1,2,6,6,1,6
55575454-50524851534874,1,2661.0,1,2661.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-50524851555079,1,423.0,9,423.0,9.0,0,0,9,0,0,0,0,0,0,0,8,9,1,4,1,4,1
55575454-50524853554878,1,1695.0,1,1695.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-50524857524971,1,3690.0,1,3690.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-51485654535776,1,1715.0,1,1715.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-51485657565571,2,2939.0,2,1469.5,1.0,0,0,0,0,1,0,1,0,0,0,5,8,1,5,2,0,2
55575454-51494950555070,1,1095.0,1,1095.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-51494956485477,1,6777.0,3,6777.0,3.0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1
55575454-51495148495670,1,1180.0,2,1180.0,2.0,0,0,0,0,0,0,2,0,0,0,5,6,3,1,3,8,5
55575454-51495353535272,1,3850.0,1,3850.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-51495554554977,2,2907.0,11,1453.5,5.5,5,0,0,0,0,0,1,0,0,1,6,7,9,0,0,7,0
55575454-51495555535174,1,3398.0,2,3398.0,2.0,0,0,0,0,0,1,0,0,1,0,2,8,1,6,6,1,6
55575454-51495649495770,1,3065.0,2,3065.0,2.0,0,0,0,0,2,0,0,0,0,0,2,8,4,3,3,6,3
55575454-51495757485572,2,2394.0,2,1197.0,1.0,0,0,0,0,0,2,0,0,0,0,2,8,1,2,2,9,2
55575454-51505352575374,1,1199.0,1,1199.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-51505553554874,1,1499.0,1,1499.0,1.0,0,0,0,0,0,0,0,0,1,0,2,8,1,6,6,1,6
55575454-51505555565679,1,1274.0,3,1274.0,3.0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1
55575454-51505748525472,1,3100.0,1,3100.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-51514951505275,1,1531.0,1,1531.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-51515050524875,2,4400.0,9,2200.0,4.5,5,0,0,0,0,0,2,0,0,1,6,7,9,0,0,7,0
55575454-51525354504878,1,6999.0,1,6999.0,1.0,0,0,0,0,1,0,0,0,0,0,7,2,4,7,7,6,7
55575454-51535553524976,1,9499.0,1,9499.0,1.0,0,0,0,0,1,0,0,0,0,0,7,2,4,7,7,6,7
55575454-51535553545170,1,5898.0,2,5898.0,2.0,0,2,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-51535649544870,1,18990.0,1,18990.0,1.0,0,0,0,0,1,0,0,0,0,0,7,2,7,7,7,6,7
55575454-51535650565274,2,2081.0,8,1040.5,4.0,0,1,0,5,0,0,1,0,1,0,4,5,5,5,5,0,10
55575454-51544851504870,1,3000.0,2,3000.0,2.0,0,0,1,0,0,0,0,0,0,0,2,8,1,1,1,4,1
55575454-51545054485577,1,820.0,1,820.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-51555352535275,1,3420.0,1,3420.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-51555550505079,1,646.0,3,646.0,3.0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1
55575454-51555653544972,1,3229.0,11,3229.0,11.0,1,0,0,0,0,0,1,0,0,0,5,8,1,0,0,5,9
55575454-51564853524971,1,1662.0,3,1662.0,3.0,2,0,0,0,0,0,1,0,0,0,5,8,1,0,0,5,9
55575454-51564857575179,1,382.0,1,382.0,1.0,0,0,0,0,0,0,0,0,0,1,2,8,1,6,6,8,6
55575454-55485456545776,1,2118.0,2,2118.0,2.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575454-55485549574874,1,3509.0,2,3509.0,2.0,0,2,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-55535152485770,1,575.0,2,575.0,2.0,0,0,0,0,0,0,0,0,0,2,2,8,1,6,6,8,6
55575454-55535249555770,1,3552.0,1,3552.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-55535256545770,1,2899.0,1,2899.0,1.0,0,0,0,0,0,0,0,0,1,0,2,8,1,6,6,1,6
55575454-55535353555377,1,2850.0,1,2850.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-55535556505073,1,3605.0,1,3605.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575454-55554954555572,1,20319.0,1,20319.0,1.0,0,0,0,0,1,0,0,0,0,0,7,2,7,7,7,6,7
55575454-55555555485670,1,2599.0,1,2599.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575454-55565656545478,1,2280.0,1,2280.0,1.0,0,0,0,0,0,1,0,0,0,0,2,8,1,6,6,1,6
55575454-55565754545776,1,509.0,1,509.0,1.0,0,0,0,0,0,0,0,0,0,1,2,8,1,6,6,8,6
55575455-48484953484870,1,7124.0,1,7124.0,1.0,0,0,0,0,1,0,0,0,0,0,7,2,4,7,7,6,7
55575455-48485048565578,1,646.0,2,646.0,2.0,0,2,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48485053525277,2,2762.0,5,1381.0,2.5,1,0,0,0,0,1,0,0,0,1,2,8,1,0,0,7,0
55575455-48485252525678,1,1238.0,3,1238.0,3.0,0,2,1,0,0,0,0,0,0,0,1,0,8,1,1,4,1
55575455-48485349504872,1,412.0,8,412.0,8.0,0,8,0,0,0,0,0,0,0,0,3,3,6,1,1,6,1
55575455-48485748485771,1,587.0,2,587.0,2.0,0,2,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48485756565375,1,870.0,1,870.0,1.0,0,0,0,0,0,0,0,0,0,1,2,8,1,6,6,8,6
55575455-48485757485473,1,4738.0,5,4738.0,5.0,0,0,0,1,0,0,1,0,0,0,5,8,1,5,5,8,5
55575455-48494850495076,1,3807.0,3,3807.0,3.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575455-48495049514973,1,1050.0,3,1050.0,3.0,0,0,0,0,2,0,0,0,0,0,2,8,4,3,3,5,3
55575455-48495050495071,1,1406.24,7,1406.24,7.0,0,1,6,0,0,0,0,0,0,0,8,9,8,1,1,4,1
55575455-48495254495774,5,6655.0,5,1331.0,1.0,0,5,0,0,0,0,0,0,0,0,3,3,0,5,2,9,2
55575455-48495548574970,2,2250.0,7,1125.0,3.5,0,3,0,0,0,0,0,0,4,0,0,1,2,5,2,0,2
55575455-48495557515777,3,2763.0,7,921.0,2.33,0,4,0,2,0,0,0,0,0,1,3,3,0,5,5,2,10
55575455-48495649494873,1,915.0,6,915.0,6.0,0,0,0,1,1,0,0,0,2,2,2,1,2,5,5,5,9
55575455-48504952495273,1,798.0,2,798.0,2.0,0,0,0,1,0,0,0,0,0,0,2,8,1,6,6,8,5
55575455-48504952565171,1,563.0,1,563.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48505152545076,1,9899.0,1,9899.0,1.0,0,1,0,0,0,0,0,0,0,0,7,2,4,1,1,6,1
55575455-48505255535770,1,1988.0,2,1988.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,8,3,3,4,3
55575455-48505350534978,2,3581.0,8,1790.5,4.0,0,0,0,2,1,0,0,0,3,2,0,1,2,5,5,0,10
55575455-48505352565078,1,1790.0,1,1790.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575455-48505455575779,2,3310.0,11,1655.0,5.5,9,0,0,0,0,0,2,0,0,0,6,7,9,0,0,7,0
55575455-48505548545079,1,2209.0,10,2209.0,10.0,0,10,0,0,0,0,0,0,0,0,3,3,6,1,1,4,1
55575455-48505549575275,1,2017.0,5,2017.0,5.0,0,4,0,1,0,0,0,0,0,0,3,3,0,5,5,5,9
55575455-48505552514975,1,370.0,2,370.0,2.0,0,0,0,0,2,0,0,0,0,0,2,8,4,3,3,6,3
55575455-48505556535576,1,5299.0,1,5299.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575455-48505557535572,1,1670.0,1,1670.0,1.0,0,0,0,0,0,1,0,0,0,0,2,8,1,6,6,1,6
55575455-48505649524976,2,1395.0,2,697.5,1.0,0,0,0,0,0,0,2,0,0,0,5,6,3,5,2,0,2
55575455-48505649545671,1,1910.0,1,1910.0,1.0,0,0,0,0,0,1,0,0,0,0,2,8,1,6,6,1,6
55575455-48505655515171,1,4965.0,3,4965.0,3.0,0,0,0,0,0,0,2,0,0,0,5,6,3,1,3,8,5
55575455-48505751565575,2,4154.0,13,2077.0,6.5,0,6,0,0,0,0,0,0,6,1,0,4,10,5,5,0,10
55575455-48514851554879,1,1054.0,1,1054.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48514852485778,1,1619.0,1,1619.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48514854545570,1,1148.0,1,1148.0,1.0,0,0,0,1,0,0,0,0,0,0,2,8,1,6,6,8,5
55575455-48514857485071,1,999.0,1,999.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575455-48514957565375,1,659.0,2,659.0,2.0,0,0,0,0,0,0,0,0,2,0,2,1,2,6,6,1,6
55575455-48515055495570,1,260.0,1,260.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48515055514879,1,315.0,1,315.0,1.0,0,0,0,0,0,0,0,0,0,1,2,8,1,6,6,8,6
55575455-48515248525478,1,1017.0,16,1017.0,16.0,1,1,0,0,0,0,0,0,0,0,1,0,8,0,0,5,9
55575455-48515257544876,1,883.0,1,883.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48515257575370,1,1082.0,2,1082.0,2.0,0,0,0,2,0,0,0,0,0,0,4,5,5,6,6,8,5
55575455-48515353535677,2,2839.0,2,1419.5,1.0,0,2,0,0,0,0,0,0,0,0,1,0,8,5,2,0,2
55575455-48515354575579,1,3549.0,1,3549.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48515451534971,1,679.0,1,679.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,1,7,7,6,7
55575455-48515451545077,1,479.0,1,479.0,1.0,0,0,0,0,0,0,0,0,1,0,2,8,1,6,6,1,6
55575455-48515551484878,1,598.0,2,598.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,4,1
55575455-48515751535479,1,4799.0,1,4799.0,1.0,0,0,0,0,0,0,0,0,1,0,2,8,4,6,6,1,6
55575455-48524851485370,1,360.0,1,360.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48524852525275,1,2680.0,1,2680.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48524857484970,1,972.0,6,972.0,6.0,0,5,0,0,0,0,0,0,1,0,3,3,0,3,3,4,3
55575455-48525249535075,1,12682.0,1,12682.0,1.0,0,0,0,0,1,0,0,0,0,0,7,2,7,7,7,6,7
55575455-48525250555777,1,2550.0,7,2550.0,7.0,0,1,2,1,0,0,1,0,0,2,8,0,1,4,4,5,9
55575455-48525253515173,1,1170.0,1,1170.0,1.0,0,0,0,0,0,1,0,0,0,0,2,8,1,6,6,1,6
55575455-48525648554877,1,1269.0,1,1269.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575455-48525652495374,2,3144.0,6,1572.0,3.0,0,0,0,0,0,0,0,0,6,0,0,4,10,5,2,0,2
55575455-48525656565476,1,407.0,1,407.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,1,7,7,6,7
55575455-48525750505179,1,1399.0,1,1399.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48525754495179,1,263.0,1,263.0,1.0,0,0,0,1,0,0,0,0,0,0,2,8,1,6,6,8,5
55575455-48535052574877,1,2200.0,1,2200.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575455-48535154515176,1,657.0,2,657.0,2.0,0,0,1,0,0,1,0,0,0,0,2,8,1,2,4,3,4
55575455-48535250555572,2,2025.0,8,1012.5,4.0,0,1,0,3,0,1,0,0,0,0,4,5,5,0,4,7,0
55575455-48535454544870,4,3996.0,6,999.0,1.5,0,2,0,2,0,0,1,0,0,1,4,5,5,5,5,7,10
55575455-48535549555371,1,2099.0,1,2099.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48535553524872,1,1399.0,1,1399.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48544949545170,1,5225.0,1,5225.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575455-48544950545076,1,1280.0,5,1280.0,5.0,0,0,0,4,0,0,0,0,0,1,4,5,5,6,6,8,9
55575455-48544952485374,3,2512.0,10,837.33,3.33,0,4,1,2,0,0,1,0,0,2,3,3,0,4,4,7,0
55575455-48545056485471,1,1066.0,1,1066.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48545153575271,1,3838.0,2,3838.0,2.0,0,2,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48545248535077,3,3752.0,11,1250.67,3.67,0,5,0,3,0,0,0,0,3,0,3,3,0,5,5,2,10
55575455-48545249544978,1,1325.0,1,1325.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48545252525070,1,2290.0,4,2290.0,4.0,0,4,0,0,0,0,0,0,0,0,3,3,0,1,1,6,1
55575455-48545355525577,1,110.0,1,110.0,1.0,1,0,0,0,0,0,0,0,0,0,2,8,1,0,0,5,9
55575455-48545448555177,1,379.0,2,379.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,4,1
55575455-48545449515176,1,320.0,2,320.0,2.0,0,0,0,0,0,0,0,0,0,1,2,8,1,6,6,8,3
55575455-48545548574870,1,1690.0,1,1690.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575455-48545550574976,1,483.0,2,483.0,2.0,0,0,0,0,0,0,0,0,0,2,2,8,1,6,6,8,6
55575455-48554853495270,1,3299.0,1,3299.0,1.0,0,0,0,0,0,0,0,0,1,0,2,8,1,6,6,1,6
55575455-48555155555072,1,2147.0,3,2147.0,3.0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1
55575455-48555254524871,1,916.0,1,916.0,1.0,0,0,1,0,0,0,0,0,0,0,2,8,1,1,1,4,1
55575455-48555256554876,1,399.0,1,399.0,1.0,0,0,0,0,0,0,0,0,1,0,2,8,1,6,6,1,6
55575455-48555351574870,1,2317.0,2,2317.0,2.0,0,2,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48555353544975,1,959.0,1,959.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48555449485174,1,8374.0,2,8374.0,2.0,0,0,0,0,1,0,0,0,0,1,7,2,4,3,3,9,3
55575455-48555449505076,2,5700.0,2,2850.0,1.0,0,0,0,0,2,0,0,0,0,0,2,8,4,5,2,0,2
55575455-48555449535777,1,2787.0,7,2787.0,7.0,0,5,1,0,1,0,0,0,0,0,3,3,0,4,4,5,9
55575455-48555657554876,2,2398.0,2,1199.0,1.0,0,0,0,0,0,0,0,0,2,0,2,1,2,5,2,0,2
55575455-48555750575779,1,1900.0,2,1900.0,2.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575455-48564955515572,1,2110.0,1,2110.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575455-48565057484978,1,320.0,4,320.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,3,4,3
55575455-48565155515577,1,3895.0,1,3895.0,1.0,0,0,0,0,1,0,0,0,0,0,2,8,4,7,7,6,7
55575455-48565248495674,1,673.0,12,673.0,12.0,2,0,0,0,0,0,0,0,0,1,6,7,1,0,0,5,9
55575455-48565349554874,1,2104.0,6,2104.0,6.0,0,0,0,0,0,0,0,0,6,0,0,4,10,6,6,1,6
55575455-48565552495376,1,1399.0,1,1399.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48565556575376,1,1910.0,1,1910.0,1.0,0,0,0,0,0,1,0,0,0,0,2,8,1,6,6,1,6
55575455-48574854565173,1,999.0,1,999.0,1.0,0,0,0,0,0,0,0,0,1,0,2,8,1,6,6,1,6
55575455-48574956565378,1,1060.0,1,1060.0,1.0,0,0,0,0,0,1,0,0,0,0,2,8,1,6,6,1,6
55575455-48575054505274,1,2174.0,1,2174.0,1.0,0,0,0,0,0,0,0,0,1,0,2,8,1,6,6,1,6
55575455-48575148485074,1,3092.0,1,3092.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,1,6,1
55575455-48575150484971,1,4438.0,2,4438.0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,4,3,3,6,3
55575455-48575150565570,2,1619.0,4,809.5,2.0,0,2,0,0,0,0,0,0,2,0,1,1,2,5,2,0,2
55575455-48575152484878,2,1900.0,2,950.0,1.0,0,2,0,0,0,0,0,0,0,0,1,0,8,5,2,0,2
55575455-48575154555077,1,1690.0,1,1690.0,1.0,0,0,0,0,0,0,1,0,0,0,5,8,1,1,3,8,5
55575455-48575253565674,1,964.0,2,964.0,2.0,0,0,0,0,0,0,0,0,0,2,2,8,1,6,6,8,6
55575455-48575350505171,1,1011.0,3,1011.0,3.0,0,2,0,0,0,0,0,0,1,0,1,0,8,3,3,4,3
